"Outcome","Species","Stock.or.Area","Year","Month","Day","Interaction.Type","County.Locale","STATE","Initial.Injury.Assessment","Comments","Final.Injury.Assessment","SI.Criteria.Supporting.Assessment","MSI.Value","COUNT.AGAINST.LOF","COUNT.AGAINST.PBR"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,2,"HOOK AND LINE FISHERY","SANTA CRUZ","CA","SI","EMACIATED AND LETHARGIC ANIMAL FOUND WITH HOOK IN THE MOUTH AND IN THE HIND FLIPPER.","SI","P5A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,5,"MARINE DEBRIS","SAN LUIS OBISPO","CA","SI","PATIENT WAS FOUND WITH ENTANGLEMENT AROUND NECK, POTENTIALLY A PACKING STRAP/ ZIP TIE. PATIENT WAS NOTED TO BE LETHARGIC AND DRINKING FROM TIDEPOOLS WITH PEOPLE AND DOGS PRESENT.","SI","P8A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,6,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,9,"LIMITED ENTRY SABLEFISH HOOK AND LINE","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,10,"UNIDENTIFIED FISHERY INTERACTION","SANTA CRUZ","CA","SI","MALNOURISHED ANIMAL FOUND WITH LARGE ENTANGLEMENT SCAR AROUND NECK.","SI","P8A",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,11,"UNIDENTIFIED FISHERY INTERACTION","SAN LUIS OBISPO","CA","SI","MALNOURISED ANIMAL WITH ENTANGLEMENT WOUND ON NECK.","SI","P8A",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,14,"SHOOTING","MENDOCINO","CA","DEAD","BULLET HOLE IN SIDE OF ANIMAL AND ASSOCIATED INJURIES TO INTERNAL ORGANS.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,15,"SHOOTING","SAN DIEGO","CA","SI","COMATOSE, FOAMING AT THE MOUTH. GOOD WEIGHT AND BODY CONDITION. REPORTED BY LIFEGUARDS THAT SHE CAME ONTO THE BEACH AT 7PM ON 8/14/2018. RESCUED AT 9AM ON 8/15/2018. BULLET FOUND IN SKULL ON X-RAY.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,15,"OPEN ACCESS CA HALIBUT BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,18,"HOOK AND LINE FISHERY","SANTA BARBARA","CA","SI","SEA LION ENTANGLED IN LINE SEDATED AND DISENTANGLED. NO FURTHER DETAILS.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,21,"LIMITED ENTRY SABLEFISH HOOK AND LINE","OFFSHORE","OR","NSI","DETERRENCE USED TO SCARE OFF 5 SEA LIONS FEEDING ON CATCH. NO INJURIES REPORTED. OBSERVER PROGRAM","NSI","P9",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,24,"HOOK AND LINE FISHERY","SAN DIEGO","CA","SI","MONOFILAMENT LINE WRAPPED AROUND NECK. LINE REMOVED AND ANIMAL RELEASED ON SITE.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,24,"MARINE DEBRIS","SAN DIEGO","CA","SI","THIN ROPE EMBEDDED AROUND NECK. ROPE WAS REMOVED AND ANIMAL RELEASED ON SITE. GOOD BODY CONDITION.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,24,"LIMITED ENTRY SABLEFISH HOOK AND LINE","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,8,31,"SHOOTING","LANE","OR","DEAD","HOLE IN RIGHT ABDOMEN APPEARS TO BE A BULLET EXIT WOUND; END OF RIGHT FRONT FLIPPER APPEARS TORN AS IF SHOT OFF; TOP OF HEAD ""SCALPED""; SKULL EXPOSED TO BARE BONE.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,9,4,"SHOOTING","LOS ANGELES","CA","NSI","SHOT WITH PAINT BALL GUN. NO DETAILS ON ANIMAL CONDITION.","NSI","P9",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,9,8,"HOOK AND LINE FISHERY","SANTA CRUZ","CA","SI","PATIENT NOTED TO HAVE FISHING NET HANGING OUT OF MOUTH WITH A HOOK EMBEDDED IN THE MOUTH. THE PATIENT WAS ALSO LETHARGIC, EMACIATED, AND UNRESPONSIVE AT THE TIME OF RESCUE. OUTCOME UNKNOWN.","SI","P5A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,9,10,"GILLNET FISHERY","SAN MATEO","CA","DEAD","ENTANGLED AROUND THE NECK. SKULL, VIBRISSAE, BACULUM AND ENTANGLEMENT COLLECTED FOR CAS ARCHIVES.","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,9,11,"GILLNET FISHERY","SAN LUIS OBISPO","CA","SI","PATIENT FOUND WITH MONOFILAMENT NETTING AROUND NECK CUTTING INTO THE SKIN, BODY CONDITION WAS NOTED TO BE GOOD AND THE PATIENT WAS ALERT AND ACTIVE. PEOPLE WERE HARASSING THE PATIENT ON THE BEACH. OUTCOME UNKNOWN.","SI","P8A",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,9,14,"GILLNET FISHERY","VENTURA","CA","SI","ON BOAT DOCK IN CHANNEL ISLANDS HARBOR WITH GILLNET AROUND NECK. SEDATED REMOTELY, REMOVED GILLNET AND RELEASED IMMEDIATELY FOLLOWING DISENTANGLEMENT.","NSI","P7B",0,"Y","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,9,15,"HOOK AND LINE FISHERY","SANTA CRUZ","CA","SI","MANOURISHED PATIENT FOUND WITH FISH HOOK AND CLEAR LINE COMING OUT OF MOUTH. OUTCOME UNKNOWN.","SI","P5A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,9,25,"SHOOTING","KING","WA","DEAD","RADIOGRAPH CONFIRMED SEA LION WAS SHOT. THREE PROJECTILES RECOVERED.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,1,"HOOK AND LINE FISHERY","MONTEREY","CA","SI","ANIMAL FOUND WITH GREEN MONOFILAMENT NETTING EMBEDDED IN TISSUE AROUND NECK. OUTCOME UNKNOWN.","SI","P8A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,3,"CATCH SHARES HOOK AND LINE","OFFSHORE","OR","SI","ANIMAL BROKE LINE AND HAD TRAILING GEAR OF UNKNOWN LENGTH. OBSERVER PROGRAM","SI","P6",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,4,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,7,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,8,"HOOK AND LINE FISHERY","LOS ANGELES","CA","SI","MALNOURISHED ANIMAL WITH HOOK AND LINE FISHERY INTERACTION TREATED AND RELEASED FROM REHAB FACILITY.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,12,"HOOK AND LINE FISHERY","SAN DIEGO","CA","SI","LETHARGIC ANIMAL HAD LARGE GAFF HOOK IN RIGHT UPPER LIP. GAFF WAS REMOVED. WAS ABLE TO USE REAR FLIPPERS. RELEASED ON SITE. OUTCOME UNKNOWN.","SI","P9",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,12,"CATCH SHARES HOOK AND LINE","OFFSHORE","OR","NSI","DETERRENCE USED TO SCARE OFF 5 SEA LIONS FEEDING ON CATCH. NO INJURIES REPORTED. OBSERVER PROGRAM","NSI","P9",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,15,"HOOK AND LINE FISHERY","LOS ANGELES","CA","SI","ANIMAL WITH LEFT FRONT FLIPPER FRACTURE DESCRIBED AS HAVING INTERACTED WITH HOOK AND LINE FISHERY. NO FURTHER DETAILS.","SI","P10",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,16,"MARINE DEBRIS","SAN MATEO","CA","SI","PATIENT FOUND WITH A BLACK, BELT-LIKE ENTANGLEMENT AROUND THE LOWER NECK/ CHEST REGION. ENTANGLEMENT WAS SEVERELY CUTTING INTO THE PATIENT. ANIMAL WAS EUTHANIZED.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,19,"MS CATCHER VESSELS MIDWATER TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,25,"AUTHORIZED MMPA SEC. 120 REMOVAL","COLUMBIA RIVER","WA","ALIVE","REMOVAL OF ANIMAL PREYING ON ENDANGERED SALMON IN COLUMBIA RIVER. AUTHORIZED UNDER MMPA SECTION 120. ANIMAL KILLED BY LETHAL INJECTION.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,26,"MARINE DEBRIS","SAN DIEGO","CA","SI","SWIM GOGGLES STUCK AROUND NECK OF ANIMAL. GOGGLES REMOVED AND ANIMAL RELEASED ON SITE. NO DETAILS ON SEVERITY OF INJURY.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,27,"HOOK AND LINE FISHERY","MONTEREY","CA","DEAD","PATIENT FOUND WITH A NECK ENTANGLEMENT SCAR AND FISH HOOK IN SHOULDER, BUT FRESHLY DEAD AT THE TIME OF ARRIVAL.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,27,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,29,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,29,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,31,"UNIDENTIFIED FISHERY INTERACTION","MENDOCINO","CA","SI","PATIENT FOUND WITH AN BLACK FISHING LINE ENTANGLED AROUND NECK. ANIMAL WAS ALSO LETHARGIC AND MODERATELY UNDERWEIGHT WITH CONFOUNDING LEPTOSPIROSIS AND SEPTICEMIA.","SI","P8A",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,10,31,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,5,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","OR","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,7,"SHOOTING","SANTA CRUZ","CA","DEAD","ANIMAL WITH MULTIPLE GUNSHOT PELLETS IN HEAD FOUND DURING NECROPSY.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,7,"SHOOTING","KING","WA","DEAD","CARCASS HAD PUNCTURE WOUNDS AND GASH ON HEAD.  STOMACH WAS FULL.  X-RAY REVEALED PROJECTILES.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,8,"GILLNET FISHERY","KING","WA","DEAD","VISUAL EXAMINATION SHOWED THE HEAD HAD BEEN CUT OFF; NO OTHER INJURIES SEEN. EXAMINED BY CASEY MCLEAN, ROBIN LINDSEY.__","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,11,"SHOOTING","KITSAP","WA","DEAD","TRACKING WOUNDS WERE IDENTIFIED FROM THE INSIDE OUT FROM THE ABDOMINAL CAVITY AND ONE FROM THE THORACIC CAVITY. ABDOMINAL CAVITY FULL OF FREE BLOOD. ENTRY OF SHOT THROUGH RIGHT SIDE THORACIC CAVITY- TRACKING WOUND BETWEEN RIBS 5 AND 6; RECOVERED SHOT INSIDE PERICARDIAL SAC; CLOTTED BLOOD. TRACKING WOUND INTO ABDOMINAL CAVITY. #1 SHOT RECOVERED FROM PERICARDIAL SAC. #2 RECOVERED FROM RIGHT C1 VERTEBRAE MUSCLE WITH TRACKING HEMORRHAGE. #3 FOUND IN BLUBBER ON DORSAL LEFT SIDE NECK. JUSTIFICATION: RECOVERED SHOT PELLETS FROM PERICARDIUM, AND AROUND VERTEBRA C1-3, EVIDENCE FOR TRACKING INTO ABDOMINAL CAVITY AS WELL. SIGNIFICANT AMOUNT BLOOD AND BLOT IN ABDOMEN AND THORACIC CAVITY. THIS IS THE APPARENT CAUSE THE DEATH OF THIS SEA LION.__","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,13,"SHOOTING","KING","WA","DEAD","3/4 INCH DIAMETER PUNCTURE SEEN ON BACK AND NUMEROUS SMALL PUNCTURE WOUNDS ON LEFT SIDE AND FORE FLIPPER. SHOT PELLETS RECOVERED FROM BODY ON NECROPSY.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,14,"SHOOTING","KITSAP","WA","DEAD","X-RAY SHOWED THREE TYPES OF PROJECTILE IN HEAD AND NECK. SMALL SHOT AND ON PROJECTILE FROM OLD INJURIES. NOT ABLE TO RECOVER PROJECTILE NEAR C2 VERTEBRAE. PROJECTILE RECOVERED FROM LEFT LUNG. MULTIPLE PERFORATIONS IN COLON AND SMALL INTESTINE- 7 VISUALIZED.  BASED ON THE TRACKING HOLES INTO THORAX AND LOWER ABDOMEN AS WELL AS THE EXTENSIVE HEMORRHAGE IN INTO BOTH CAVITY, THE CAUSE OF DEATH IS APPARENT.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,14,"SHOOTING","KING","WA","DEAD","SKULL AND NECK RADIOGRAPH CONFIRM THREE DIFFERENT TYPES OF PROJECTILES IN HEAD AND NECK.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,16,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","OR","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,16,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","OR","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,17,"SHOOTING","SAN DIEGO","CA","DEAD","BULLETS WERE FOUND ON X-RAY, ONE BULLET AT THE BASE OF THE SKULL AND ONE BULLET ABOVE THE SHOULDER.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,18,"CA SWORDFISH DRIFT GILLNET FISHERY","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,20,"CA SWORDFISH DRIFT GILLNET FISHERY","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,22,"SHOOTING","KING","WA","DEAD","CARCASS FOUND FLOATING AND SECURED TO DOCK WITH ROPE. DUE TO MULTIPLE TRACKING WOUNDS BASED ON EXTERNAL EXAM, CAUSE OF DEATH ATTRIBUTED TO SHOOTING.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,22,"SHOOTING","SAN DIEGO","CA","DEAD","TWO BULLETS FOUND ON XRAY, ONE ON THE RIGHT SIDE OF THE NECK/SHOULDER AND ONE ON THE RIGHT SIDE OF THE MIDBODY.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,24,"SHOOTING","KING","WA","DEAD","RETRIEVED SHOT PELLET OUT OF C2 VERTEBRAE WHICH WAS FRACTURED AND THERE WAS A TRACKING HEMORRHAGE AROUND LOCATION. THIS APPEAR TO BE SIGNAFICANT TO CAUSE INJURY AND POSSIBLY CAUSE OF DEATH.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,26,"SHOOTING","MARIN","CA","DEAD","BULLET WOUNDS. SHOT SIX TIMES IN THE RIGHT SIDE AROUND THE SHOULDER AND RIBS AREA. LEFT SIDE BRAND V370. NO TAGS PRESENT IDENTIFIED AS ANIMAL THAT WAS BRANDED ON SAN MIGUEL ISLAND AS A PUP IN 2011.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,11,28,"SHOOTING","MASON","WA","DEAD","TRACKING WOUND FROM SMALL ROUND HOLE IN BACK LEFT SKULL INTO LEFT FRONTAL LOBE. PELLET FOUND IN BRAIN TISSUE WITH SURROUNDING HEMORRHAGE. GOOD BODY CONDITION, STOMACH FULL OF FOOD. CAUSE OF MORTALITY DUE TO GUNSHOT BUT DEATH WAS NOT IMMEDIATE--IT SURVIVED LONG ENOUGH TO INHALE A LARGE AMOUND OF SAND, GRAVEL AND ROCKS.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,12,4,"SHOOTING","KING","WA","DEAD","RADIOGRAPHS CONFIRMED ANIMAL WAS SHOT. NO FURTHER DETAILS.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,12,4,"SHOOTING","KING","WA","DEAD","RADIOGRAPH OF HEAD CONFIRMED ANIMAL WAS SHOT.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,12,8,"MARINE DEBRIS","SAN DIEGO","CA","SI","SWIMMING GOGGLES ENTANGLED AROUND HEAD.","SI","P8A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,12,12,"AUTHORIZED MMPA SEC. 120 REMOVAL","WILLIAMETTE FALLS","OR","ALIVE","REMOVAL OF ANIMAL PREYING ON ENDANGERED SALMON IN COLUMBIA RIVER. AUTHORIZED UNDER MMPA SECTION 120. ANIMAL KILLED BY LETHAL INJECTION.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,12,12,"AUTHORIZED MMPA SEC. 120 REMOVAL","WILLIAMETTE FALLS","OR","ALIVE","REMOVAL OF ANIMAL PREYING ON ENDANGERED SALMON IN COLUMBIA RIVER. AUTHORIZED UNDER MMPA SECTION 120. ANIMAL KILLED BY LETHAL INJECTION.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,12,20,"AUTHORIZED MMPA SEC. 120 REMOVAL","WILLIAMETTE FALLS","OR","ALIVE","REMOVAL OF ANIMAL PREYING ON ENDANGERED SALMON IN COLUMBIA RIVER. AUTHORIZED UNDER MMPA SECTION 120. ANIMAL KILLED BY LETHAL INJECTION.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,NA,NA,"MIDWATER TRAWL ROCKFISH EM","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2018,NA,NA,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","CA","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,1,2,"SHOOTING","PACIFIC","WA","DEAD","EXPOSED SKULL AND LARGE SUSPICIOUS HOLE DORSALLY ABOVE LEFT SCAPULA CONSISTENT WITH SHOOTING.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,1,3,"SHOOTING","PIERCE","WA","DEAD","RECOVERY OF THE BULLET FROM BRAIN AND THE MARKED HEMORRHAGE IN SKULL CONFIRM THE SEA LION WAS SHOT WHILE STILL ALIVE.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,1,7,"GILLNET FISHERY","SAN DIEGO","CA","SI","GILL NET AROUND NECK AND UNDER EAR. NET REMOVED AND ANIMAL WAS RELEASED ON SITE.","NSI","P7B",0,"Y","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,1,9,"AUTHORIZED MMPA SEC. 120 REMOVAL","WILLIAMETTE FALLS","OR","ALIVE","REMOVAL OF ANIMAL PREYING ON ENDANGERED SALMON IN COLUMBIA RIVER. AUTHORIZED UNDER MMPA SECTION 120. ANIMAL KILLED BY LETHAL INJECTION.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,1,9,"HOOK AND LINE FISHERY","ORANGE","CA","SI","EMACIATED, DEHYDRATED ANIMAL WITH FISH HOOK IN MOUTH. NO DETAILS ON WHETHER HOOK WAS INTERNAL / EXTERNAL.","SI","P5A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,1,13,"HOOK AND LINE FISHERY","ORANGE","CA","SI","UNDERWEIGHT ANIMAL WITH LINE AND HOOKS AROUND BODY.","SI","P6",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,1,15,"AUTHORIZED MMPA SEC. 120 REMOVAL","WILLIAMETTE FALLS","OR","ALIVE","REMOVAL OF ANIMAL PREYING ON ENDANGERED SALMON IN COLUMBIA RIVER. AUTHORIZED UNDER MMPA SECTION 120. ANIMAL KILLED BY LETHAL INJECTION.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,1,16,"HOOK AND LINE FISHERY","LOS ANGELES","CA","SI","MALNOURISHED ANIMAL WITH FISHING LINE AROUND NECK.","SI","P6",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,1,28,"HOOK AND LINE FISHERY","SAN DIEGO","CA","NSI","FISH HOOK IN LOWER RIGHT JAW/CHIN, CAME OUT WHEN NETTED. EXCELLENT BODY CONDITION. TAGGED AND RELEASED ON SITE.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,1,30,"OPEN ACCESS CA HALIBUT BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,2,4,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,2,4,"GILLNET FISHERY","VENTURA","CA","SI","ANIMAL PHOTOGRAPHED WITH GILLNET CUTTING INTO NECK IN TWO SEPARATE CIRCUMFERENTIAL BANDS, SUBCUTANEOUS LAYER EXPOSED, NET MATERIAL DEEPLY-EMBEDDED. LOOKS LIKE AN ADULT FEMALE IN GOOD BODY CONDITION. PHOTO TAKEN DURING FIELD WORK AT SAN NICOLAS ISLAND. PHOTO REVIEWED BY J. CARRETTA.","SI","P8A",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,2,5,"HOOK AND LINE FISHERY","ORANGE","CA","SI","DEHYDRATED AND EMACIATED ANIMAL WITH HOOK IN EYELID. SWOLLEN NECK.","SI","P5B",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,2,20,"AUTHORIZED MMPA SEC. 120 REMOVAL","WILLIAMETTE FALLS","OR","ALIVE","REMOVAL OF ANIMAL PREYING ON ENDANGERED SALMON IN COLUMBIA RIVER. AUTHORIZED UNDER MMPA SECTION 120. ANIMAL KILLED BY LETHAL INJECTION.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,2,20,"AUTHORIZED MMPA SEC. 120 REMOVAL","WILLIAMETTE FALLS","OR","ALIVE","REMOVAL OF ANIMAL PREYING ON ENDANGERED SALMON IN COLUMBIA RIVER. AUTHORIZED UNDER MMPA SECTION 120. ANIMAL KILLED BY LETHAL INJECTION.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,2,20,"AUTHORIZED MMPA SEC. 120 REMOVAL","WILLIAMETTE FALLS","OR","ALIVE","REMOVAL OF ANIMAL PREYING ON ENDANGERED SALMON IN COLUMBIA RIVER. AUTHORIZED UNDER MMPA SECTION 120. ANIMAL KILLED BY LETHAL INJECTION.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,3,2,"SHOOTING","MONTEREY","CA","DEAD","BULLET RECOVERED.","DEAD","P9",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,3,4,"OPEN ACCESS CA HALIBUT BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD",NA,1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,3,6,"AUTHORIZED MMPA SEC. 120 REMOVAL","WILLIAMETTE FALLS","OR","ALIVE","REMOVAL OF ANIMAL PREYING ON ENDANGERED SALMON IN COLUMBIA RIVER. AUTHORIZED UNDER MMPA SECTION 120. ANIMAL KILLED BY LETHAL INJECTION.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,3,6,"AUTHORIZED MMPA SEC. 120 REMOVAL","WILLIAMETTE FALLS","OR","ALIVE","REMOVAL OF ANIMAL PREYING ON ENDANGERED SALMON IN COLUMBIA RIVER. AUTHORIZED UNDER MMPA SECTION 120. ANIMAL KILLED BY LETHAL INJECTION.","DEAD",NA,1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,3,9,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","WA","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,3,9,"HOOK AND LINE FISHERY","LOS ANGELES","CA","SI","MALNOURISHED ANIMAL WITH FISH HOOK IN FLIPPER.","SI","P1",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,3,13,"AUTHORIZED MMPA SEC. 120 REMOVAL","WILLIAMETTE FALLS","OR","ALIVE","REMOVAL OF ANIMAL PREYING ON ENDANGERED SALMON IN COLUMBIA RIVER. AUTHORIZED UNDER MMPA SECTION 120. ANIMAL KILLED BY LETHAL INJECTION.","DEAD",NA,1,"N","Y"
