"Outcome","Species","Stock.or.Area","Year","Month","Day","Interaction.Type","County.Locale","STATE","Initial.Injury.Assessment","Comments","Final.Injury.Assessment","SI.Criteria.Supporting.Assessment","MSI.Value","COUNT.AGAINST.LOF","COUNT.AGAINST.PBR"
NA,"CALIFORNIA SEA LION","U.S.",2019,6,17,"MARINE DEBRIS","LOS ANGELES","CA","SI","MALNOURISHED ANIMAL WITH ROPE AROUND NECK.","SI","P8A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,6,19,"HOOK AND LINE FISHERY","ORANGE","CA","SI","DEHYDRATED AND UNDERWEIGHT ANIMAL WITH FISH HOOKS IN MOUTH.","SI","P5A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,6,22,"HOOK AND LINE FISHERY","SANTA CRUZ","CA","SI","MODERATELY UNDERWEIGHT, AND FISH HOOK EMBEDDED IN RIGHT REAR FLIPPER ON THE LATERAL ASPECT. RIGHT CAUDAL SIDE OF ABDOMEN SMALL (5X5MM LACERATION/ TRAUMA; POSSIBLE BITE WOUND).","SI","P5D",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,6,24,"SHOOTING","SONOMA","CA","DEAD","BULLET HOLES FOUND DURING PREPARATION OF SKULL.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,6,24,"HARASSMENT","MONTEREY","CA","SI","ILLEGAL PICKUP/HARASSMENT MATERNAL SEPARATION (SUSPECT DOMOIC ACID TOXICITY MOTHER). BOYFRIEND OF REPORTING PARTY PICKED ANIMAL UP OFF OF ROCKS AND MOVED IT TO THE BEACH.","SI","P14",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,6,24,"HOOK AND LINE FISHERY","MONTEREY","CA","SI","ENTANGLEMENT PUBLIC CUT SOME OF THE FISHING LINE OFF, REDUCING IT FROM ~20' LONG TO ~6' LONG. ANIMAL EMACIATED.","SI","P6",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,6,24,"HARASSMENT","MONTEREY","CA","SI","MILDLY UNDERWEIGHT, PUBLIC MEMBERS REPORTEDLY HANDLING PUP, ABANDONED BY A DAM. SUSPECTED TO BE AFFECTED BY DOMOIC ACID TOXICITY DUE TO UNUSUAL BIRTHING LOCATION. PUP WAS MONITORED OVER MULTIPLE DAYS AND WAS SEEN DECLINING IN HEALTH. DECISION MADE TO PICK UP PUP SINCE MOTHER NOT SEEN OVER A WEEK. HARASSED MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,6,26,"HOOK AND LINE FISHERY","SANTA CRUZ","CA","SI","ENTANGLEMENT - REPORTED HOOK/LINE,  NO LONGER ATTACHED DURING RESCUE, PROBABLE RP REMOVAL PRE-RESPONSE. MODERATELY UNDERWEIGHT.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,6,27,"OPEN ACCESS CA HALIBUT BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,6,29,"VESSEL STRIKE","SAN LUIS OBISPO","CA","SI","MODERATELY UNDERWEIGHT AND SEVERE PROPELLER WOUNDS (VERY DEEP AND EXTENDS INTO MUSCLE AND UNDERLYING LUMBAR VERTEBRA).","SI","P15",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,6,29,"GILLNET FISHERY","LOS ANGELES","CA","SI","MALNOURISHED ANIMAL ENTANGLED IN FISHING NET.","SI","P6",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,7,2,"HOOK AND LINE FISHERY","LOS ANGELES","CA","SI","MALNOURISHED ANIMAL WITH FISH HOOK IN MOUTH.","SI","P5A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,7,3,"OIL / TAR","MONTEREY","CA","SI","EMACIATED AND OIL/TAR IN BOTH AXILLA ON DORSAL ASPECT.","SI","P1",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,7,6,"HOOK AND LINE FISHERY","SAN DIEGO","CA","NSI","HOOK ON RIGHT FRONT FLIPPER. REMOVED AND RELEASED ON SITE.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,7,8,"MARINE DEBRIS","MONTEREY","CA","DEAD","BLACK LINE (BUNGEE CORD) ENTANGLEMENT AROUND NECK. LARGE LACERATION BELOW ENTANGLEMENT. POOR BODY CONDITION. CARCASS STRANDED AT MONTEREY BAY AQUARIUM AND WAS RECOVERED BY MBA DIVERS.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,7,8,"HOOK AND LINE FISHERY","MONTEREY","CA","SI","MONOFILAMENT ENTANGLEMENT CIRCUMFERENTIAL AROUND NECK. MULTIPLE SECTIONS OF WOUND EPITHELIALIZED OVER MONOFILAMENT. MODERATELY UNDERWEIGHT.","SI","P8A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,7,10,"HOOK AND LINE FISHERY","MONTEREY","CA","SI","MODERATELY UNDERWEIGHT, HARSH LUNG SOUNDS, FAVORING RIGHT FRONT FLIPPER (HOOK EMBEDDED IN SKIN OVER CAUDAL PELVIS, CAUGHT IN NET ON CAPTURE AND HOOK WAS CUT/REMOVED). OUTCOME UNKNOWN.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,7,12,"GILLNET FISHERY","SAN DIEGO","CA","SI","PINK GILL-NET AROUND NECK. DEEPLY EMBEDDED. RAW AND BLEEDING. GOOD WEIGHT.","SI","P8A",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,7,13,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","OR","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,7,13,"VESSEL STRIKE","SANTA CRUZ","CA","SI","MULTIPLE LACERATIONS TO CHEST AND RIGHT FRONT FLIPPER.  MILDLY UNDERWEIGHT ANIMAL HAD PNEUOMONIA, AS DETERMINED VIA RADIOGRAPH.","SI","P9",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,7,16,"HOOK AND LINE FISHERY","SAN LUIS OBISPO","CA","SI","EMACIATED AND PNEUMONIA. STRANDED INSIDE BOUNDARY OF A POWER PLANT. THERE WAS A LARGE (~15CM) FISHING LURE THAT RESEMBLED A SQUID WITHIN THE BODY OF THE STOMACH FOUND DURING POST-MORTEM EXAMINATION. IT DID NOT HAVE ANY FISHING LINE OR A HOOK ASSOCIATED WITH IT, SO PRESUMED INGESTION.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,7,26,"HOOK AND LINE FISHERY","SAN DIEGO","CA","NSI","FISHING HOOK IN LEFT CHEEK WITH FISHING LINE WRAPPED AROUND TAG ON LEFT FLIPPER. GOOD BODY CONDITION. FISHING HOOK AND LINE REMOVED AND ANIMAL WAS RELEASED ON SITE.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,7,27,"SHOOTING","SAN DIEGO","CA","SI","DEHYDRATED, THIN, WEAK, SUNKEN EYES, AND LETHARGIC. BULLET FOUND DORSAL SIDE, DIRECTLY BEHIND THE SKULL; BULLET FRAGMENTS FOUND LEFT DORSAL SIDE BEHIND SHOULDER BLADE. PROLAPSED PENIS AND NO USE OF REAR FLIPPERS; SUSPECT PARALYSIS.","SI","P12",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,7,28,"HOOK AND LINE FISHERY","VENTURA","CA","DEAD","FRESH DEAD CSL WITH GAFF THRU LEFT SIDE OF BODY AND  UPPER FLIPPER. SEVERE DAMAGE TO NECK AREA-POSSIBLE PREDATION. GAFF COLLECTED.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,7,30,"HOOK AND LINE FISHERY","LOS ANGELES","CA","NSI","FISHING LINE AROUND TAG. ANIMAL RELEASED.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,8,1,"SHOOTING","MONTEREY","CA","SI","EMACIATED, REPORTED SEIZURES AND LARGE ABSCESS IN RIGHT HIP AREA. POST-MORTEM EXAMINATION FOUND TWO BUCKSHOT BULLETS OR METAL BBS RECOVERED FROM THE FASCIA LAYER JUST BELOW THE SKIN. ONE BEING ON THE NECK AND THE OTHER BEING ON THE STERNUM.  ABSCESS, MALNUTRITION, GUNSHOT TRAUMA.","SI","P12",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,8,4,"SHOOTING","MONTEREY","CA","SI","EMACIATED, LETHARGIC, KEEPING ONE EYE CLOSED. RADIOGRAPHS SHOW NUMEROUS METALLIC PELLETS THROUGHOUT ENTIRE HEAD CONSISTENT WITH SHOTGUN BLAST; BOTH EYES SEVERELY DAMAGED LIKELY DUE TO THIS ETIOLOGY, AS WELL AS FRACTURED LEFT CANINE TOOTH.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,8,10,"SHOOTING","SANTA CLARA","CA","SI","MILDLY UNDERWEIGHT WITH ENTANGLEMENT AROUND MANDIBLE. RADIOGRAPHS SHOWED BULLET IN PARAVERTEBRAL LUMBAR MUSCLE.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,8,13,"HOOK AND LINE FISHERY","SAN DIEGO","CA","NSI","SMALL FISHING HOOK IN GAPE OF MOUTH ON RIGHT SIDE. HOOK REMOVED.  ANIMAL NOT TAGGED DUE TO THE STRESS LEVEL OF THE ANIMAL. RELEASED ON SITE.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,8,16,"SHOOTING","THURSTON","WA","DEAD","MULTIPLE PELLETS IN L SIDE HEAD AND NECK, PENETRATING BRAIN. PREMORTEM, TRACKING HEMORRHAGE ASSOCIATED. PARTIALLY DIGESTED SALMON GILLS BLOCKING ESOPHAGUS. CHINOOK SALMON COMMERCIAL FISHING OPEN FOR SQUAXIN ISLAND TRIBE IN THE REGION DURING THIS TIME PERIOD. PELLETS RECOVERED AND TURNED OVER TO OLE ON 06-NOV-19","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,8,24,"MARINE DEBRIS","SAN DIEGO","CA","SI","BAND WRAPPED AROUND NECK. CUT AND RELEASED.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,8,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,8,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2019,9,8,"WEST COAST GROUNDFISH FISHERY","UNKNOWN","UNK","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,15,"GILLNET FISHERY","SAN DIEGO","CA","SI","GILLNET AROUND NECK. CUT AND REMOVED. RELEASED ON SITE.","NSI","P7B",0,"Y","N"
"DEAD","CALIFORNIA SEA LION","U.S.",2019,9,30,"WEST COAST GROUNDFISH FISHERY","UNKNOWN","UNK","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2019,9,30,"WEST COAST GROUNDFISH FISHERY","UNKNOWN","UNK","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2019,9,30,"WEST COAST GROUNDFISH FISHERY","UNKNOWN","UNK","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,2,"OPEN ACCESS CA HALIBUT BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,3,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","OR","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,3,"OPEN ACCESS CA HALIBUT BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,3,"SHOOTING","SAN FRANCISCO","CA","SI","TRAUMA TO LEFT EYE, MODERATELY UNDERWEIGHT. RADIOGRAPHS SHOWED BUCKSHOT IN SKULL.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,7,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","CA","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,9,"HOOK AND LINE FISHERY","SAN DIEGO","CA","NSI","HOOD EMBEDDED IN LEFT FRONT FLIPPER. REMOVED AND RELEASED ON SITE.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,9,"HOOK AND LINE FISHERY","SAN DIEGO","CA","SI","GREAT BODY CONDITION. FISH NET AND TWINE AROUND THE NECK. FISH HOOK AND LINE IN LIP. BOTH REMOVED AND ANIMAL RELEASED ON SITE.","NSI","P5C",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,12,"SHOOTING","KING","WA","DEAD","PROJECTILES FOUND IN SKULL DURING NECROPSY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,13,"SHOOTING","SONOMA","CA","SI","ANIMAL WITH GOOD BODY CONDITION HOPPED ONTO PRIVATE BOAT OFFSHORE. RESPONDERS FOUND BULLET FRAGMENT LODGED IN LIP. MATERIAL REMOVED. UNKNOWN IF ADDITIONAL MATERIAL REMAINED IN ANIMAL. THE FACT THAT PRIVATE CITIZENS WERE ABLE TO HANDLE AND REMOVE MATERIAL FROM A WILD SEA LION WITHOUT TYPICAL VETERINARY PROTOCOLS SUGGESTS THE ANIMAL WAS HEALTH COMPROMISED. SERIOUS INJURY DESIGNATION.","SI","P12",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,15,"HOOK AND LINE FISHERY","ORANGE","CA","SI","UNDERWEIGHT ANIMAL WITH FISH HOOKS IN MOUTH AND RIGHT REAR FLIPPER.","SI","P5A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,16,"OPEN ACCESS CA HALIBUT BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,21,"SHOOTING","SAN MATEO","CA","SI","SUPERFICIAL LACERATION PRESENT OVER RIGHT EYE, SEVERAL LACERATIONS OVER VENTRUM, MILDLY UNDERWEIGHT, DISORIENTED, AGGRESSIVE. RADIOGRAPHS SHOWED SHOTGUN PELLETS IN LEFT PELVIC LIMB FLIPPER.  DOMOIC ACID TOXICITY, GUNSHOT TRAUMA, SHARK BITE TRAUMA.","SI","P9",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,22,"OPEN ACCESS CA HALIBUT BOTTOM TRAWL","OFFSHORE","CA","DEAD","KILLED IN GEAR","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,24,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,27,"SHOOTING","KITSAP","WA","DEAD","PENATRATING WOUNDS ON LEFT SIDE OF BODY ABLE TO TRACK 5 ENTRANCE WOUNDS ALL TRACKING FORWARD INTO CHEST AND NECK. ONE GRAZED ON BACK. CONFIRMED SEA LION WAS SHOT VIA EXTERNAL/ INTERNAL EXAM/ RADIOGRAPHS AND BULLET RECOVERED. BASED ON THE EXTENSIVE HEMORRHAGE AND BLOOD LOSS SHOOTING WAS DETERMINED TO BE CAUSE OF DEATH.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,10,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,11,2,"SHOOTING","KITSAP","WA","DEAD","ANIMAL WITH TRACKING WOUNDS AND HEMORRHAGING. BULLET / PELLET FRAGMENTS RECOVERED FROM BRAIN.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,11,6,"HAKE MIDWATER TRAWL","OFFSHORE","OR","NSI","ANIMAL ENTANGLED IN NET, BROUGHT ON DECK AND ANIMAL EXITED VESSEL UNDER ITS OWN POWER. OBSERVER PROGRAM.","NSI","P4",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,11,7,"OPEN ACCESS CA HALIBUT BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,11,17,"MARINE DEBRIS","LOS ANGELES","CA","SI","MALNOURISHED ANIMAL ENTANGLED IN PACKING STRAP. NO NARRATIVE REGARDING WHETHER CONSTRICTING OR NOT, BUT ANIMAL'S CONDITION SUGGESTS THIS MAY BE THE CASE.","SI","P8A",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,11,24,"SHOOTING","CLATSOP","OR","DEAD","THERE WAS A PELLET (BIRDSHOT) HOLE IN SKULL VENTRAL TO RIGHT SUPRAORBITAL PROCESS (MAY HAVE BEEN WHAT ULTIMATELY LED TO TWISTED INTESTINES); HISTOPATHOLOGY SUPPORTED TRAUMA AS COD - NO CO-MORBIDITIES,  GOOD BODY CONDITION.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,11,25,"SHOOTING","KING","WA","DEAD","CSL STRANDED 11/25, SECURED UNTIL NECROPSY 11/27. GOOD ABDOMEN BLUBBER THICKNESS. BULLET TRAJECTORY TRACED FROM DORSAL ENTRY WOUND AND PROJECTILE RECOVERED IN RIBCAGE. VERTEBRAE FRACTURED, CAVITY FILLED WITH BLOOD, WOUND IN LUNG. FISH IN STOMACH.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,11,30,"MARINE DEBRIS","SAN DIEGO","CA","SI","HEALTHY PUP WITH A TRAP (ZIP TIES) AROUND ITS NECK. DISENTANGLED AND RELEASED ON SITE.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,12,1,"HOOK AND LINE FISHERY","SAN DIEGO","CA","SI","FISHING LINE AND HOOK IN MOUTH. WEIGHTED LURE WAS ATTACHED BUT WAS REMOVED BY PUBLIC BEFORE SEAWORLD ARRIVED. THE FISHING LINE FELL OUT OR WAS SWALLOWED DURING RESCUE. LETHARGIC, DISORIENTED ON THE DOCK, SUSPECT DOMOIC ACID TOXICOSIS.","SI","P5C",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,12,2,"SHOOTING","MONTEREY","CA","DEAD","SMALL BUCKSHOT PELLET FOUND IN FACE DURING POST-MORTEM EXAMINATION.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,12,4,"SHOOTING","PACIFIC","WA","DEAD","ANIMAL HAD EXCELLENT BODY CONDITION; THERE WAS HEMORRHAGE AND CLOTTED BLOOD ON THE DORSAL PELVIC REGION WITH A DISTINCT HOLE IN THE LATERAL PELVIC TISSUE POSSIBLY ASSOCIATED WITH A VENTRAL EXIT WOUND AROUND THE PENILE AREA (SOMEWHAT OBSCURED BY GULL SCAVENGING IN THIS AREA); THERE WAS FOAM IN THE TRACHEA AND BRONCHI; SCRAPE MARKS ON THE FOREFLIPPERS AND ODD INDENTATIONS ON THE HIND FLIPPERS--HARD TO DISTINGUISH FROM LESIONS; TISSUES WERE SLIGHTLY TACKY TO THE TOUCH AND LYMPH NODES MOTTLED AND A LITTLE ABNORMAL--SUSPECTED ILLNESS, BUT IT WAS NOT CAUSE OF DEATH.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,12,17,"MARINE DEBRIS","KING","WA","SI","SEA LION TRAPPED ON FLOTATION BARREL SUPPORTING SECURITY FENCE AT SHIPYARD.  OBSERVED THE SEA LION'S PENILE OPENING WAS IMPALED ON A 2"" DIAMETER METAL BOLT. ADMINISTERED SEDATIVE AND REVERSAL DRUG. THE TEAM LIFTED THE HIND QUARTERS AND RELEASED THE ANIMAL. AFTER 2 MINUTES, HE WAS OBSERVED SWIMMING NORMALLY AND HAULING OUT ON ANOTHER BARREL.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,12,21,"SHOOTING","SAN DIEGO","CA","SI","VERY LARGE MALE, VERY THIN, QUIET, ALERT, RESPONSIVE, DEHYDRATED. HAS AN INJURY TO THE TOP OF HIS HEAD AND A CLOUDY RIGHT EYE. POST MORTEM X-RAY SHOWED TWO BULLETS IN HEAD.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,12,22,"UNIDENTIFIED HUMAN INTERACTION","MENDOCINO","CA","SI","MODERATELY UNDERWEIGHT, SUPERFICIAL ABRASION CAUDAL TO RIGHT SHOULDER, HEART MURMUR. RADIOGRAPHS SHOWED A SINGLE METALLIC FOREIGN BODY PRESENT IN DORSAL SUBCUTANEOUS CERVICAL REGION, NO EVIDENCE OF TRAUMA OR FRACTURES.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,12,25,"HOOK AND LINE FISHERY","SAN DIEGO","CA","SI","GOOD BODY CONDITION. SINGLE STRAND OF LINE AROUND NECK, SUPERFICIAL BUT MODERATELY DEEP. LINE WAS CUT OUT, WOUND WAS CLEANED, ANIMAL WAS TAGGED AND RELEASED.","NSI","P7B",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2019,NA,NA,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","WA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,NA,NA,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,NA,NA,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2019,NA,NA,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2020,1,6,"SHOOTING","PIERCE","WA","DEAD","HOLE IN HEAD, FRAGMENT FOUND UPON NECROPSY.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2020,1,24,"VEHICLE COLLISION","COLUMBIA RIVER","OR","SI","ANIMAL HIT BY VEHICLE, DISPATCHED BY LAW ENFORCEMENT.","DEAD","NA",1,"N","Y"
